Product Name,Prices,Description,Reviews,Product Link
"SAMSUNG Galaxy A15 5G (Light Blue, 128 GB)","₹19,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3,https://www.flipkart.com/samsung-galaxy-a15-5g-light-blue-128-gb/p/itm79e4e714448cb?pid=MOBGWD85AZH3BRSS&lid=LSTMOBGWD85AZH3BRSSJTERTF&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_155&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGWD85AZH3BRSS.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"OPPO A79 5G (Mystery Black, 128 GB)","₹17,499","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ DisplayRear Camera: 50MP AI Camera, 2MP Portrait Camera Front Camera: 8MP Selfie Camera | 8MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 6020 ProcessorBefore going on the market, the product has gone through 6 tests, namely drop, anti-splash, radiation, weather, slight drop, and signal tests, and 5 safety protection steps, namely durability, fire and flame retardant, temperature protection, noise safety, and battery protection. 50-plus production-related checks, 130-plus ultra-stringent reliability tests, and 320-plus comprehensive testing processes, just to provide OPPO enduring craftsmanship and quality.[1-Meter Directional Drop Test][150-Circle Tumbling Test][14,000 Micro-Drop Test][Water-Spray Test][1,000 25Kg Soft Pressure Tests][Stress Bending Test][500,000 On Button Press Tests][20,000 USB Plug/Unplug Tests][65°C 95%RH 168H High Temperature and High Humidity Test][100,000-Plus Rigorous Quality Tests]* The data here refers to laboratory test data only and is not intended for quality assurance in daily use. The actual situation will be slightly different due to different test software versions, test environments, and versions.12 Months on Handset and 6 Months on Adapter & Cable",4.3,https://www.flipkart.com/oppo-a79-5g-mystery-black-128-gb/p/itm5c4f5a203ee1f?pid=MOBGUA2UPZR56AWS&lid=LSTMOBGUA2UPZR56AWSQUZRKU&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_156&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGUA2UPZR56AWS.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 5G (Black, 128 GB)","₹15,772",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm432710a1c1cff?pid=MOBGPN52VYJNH3MP&lid=LSTMOBGPN52VYJNH3MPFGIOV0&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_157&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGPN52VYJNH3MP.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"OPPO A79 5G (Glowing Green, 128 GB)","₹17,499","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ DisplayRear Camera: 50MP AI Camera, 2MP Portrait Camera Front Camera: 8MP Selfie Camera | 8MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 6020 ProcessorBefore going on the market, the product has gone through 6 tests, namely drop, anti-splash, radiation, weather, slight drop, and signal tests, and 5 safety protection steps, namely durability, fire and flame retardant, temperature protection, noise safety, and battery protection. 50-plus production-related checks, 130-plus ultra-stringent reliability tests, and 320-plus comprehensive testing processes, just to provide OPPO enduring craftsmanship and quality.
[1-Meter Directional Drop Test]
[150-Circle Tumbling Test]
[14,000 Micro-Drop Test]
[Water-Spray Test]
[1,000 25Kg Soft Pressure Tests]
[Stress Bending Test]
[500,000 On Button Press Tests]
[20,000 USB Plug/Unplug Tests]
[65°C 95%RH 168H High Temperature and High Humidity Test]
[100,000-Plus Rigorous Quality Tests]
* The data here refers to laboratory test data only and is not intended for quality assurance in daily use. The actual situation will be slightly different due to different test software versions, test environments, and versions.12 Months on Handset and 6 Months on Adapter & Cable",4.3,https://www.flipkart.com/oppo-a79-5g-glowing-green-128-gb/p/itm5c4f5a203ee1f?pid=MOBGUA2USSXFXXYB&lid=LSTMOBGUA2USSXFXXYBCWZFOB&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_158&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGUA2USSXFXXYB.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"POCO X2 (Phoenix Red, 256 GB)","₹20,999",8 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,https://www.flipkart.com/poco-x2-phoenix-red-256-gb/p/itm065a12f7b9503?pid=MOBFZGJ6BYAPAHBH&lid=LSTMOBFZGJ6BYAPAHBH9YCFJU&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_159&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBFZGJ6BYAPAHBH.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"Motorola g72 (Polar Blue, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.64 cm (6.55 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryMediatek Helio G99 Processor1 Year on Handset and 6 Months on Accessories,4.1,https://www.flipkart.com/motorola-g72-polar-blue-128-gb/p/itmec1a028ad0f56?pid=MOBGEA3CTXXRVKET&lid=LSTMOBGEA3CTXXRVKET8OM72X&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_160&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGEA3CTXXRVKET.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A04s (Copper, 64 GB)","₹11,499",4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 50MP + 2MP + 2MP | 5MP Front Camera5000 mAh Lithium-ion BatteryExynos Octa Core Processor Processor1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a04s-copper-64-gb/p/itma33f4327ec78d?pid=MOBGGJW7PSTSQHZG&lid=LSTMOBGGJW7PSTSQHZGE2F8J2&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_161&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGGJW7PSTSQHZG.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"REDMI Note 12 5G (Mystique Blue, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-12-5g-mystique-blue-128-gb/p/itm2b0ac643775ba?pid=MOBGZF9PWDZWFG3A&lid=LSTMOBGZF9PWDZWFG3AX2GFIE&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_162&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGZF9PWDZWFG3A.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"vivo Y28 5G (Glitter Aqua, 128 GB)","₹15,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/vivo-y28-5g-glitter-aqua-128-gb/p/itmf3cf02fda7962?pid=MOBGWEGHFAWUVUDQ&lid=LSTMOBGWEGHFAWUVUDQCFVT47&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_163&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGWEGHFAWUVUDQ.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy M34 5G (Graphite Black, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh Battery1 Year Brand warranty for Handset 6 Months For accessories,4.2,https://www.flipkart.com/samsung-galaxy-m34-5g-graphite-black-128-gb/p/itm8ea893bfe52dd?pid=MOBGRZU8GKJU92NZ&lid=LSTMOBGRZU8GKJU92NZRFTLFE&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_164&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGRZU8GKJU92NZ.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"vivo Y28 5G (Crystal Purple, 128 GB)","₹16,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/vivo-y28-5g-crystal-purple-128-gb/p/itmf3cf02fda7962?pid=MOBGWEGH9HQRHJUF&lid=LSTMOBGWEGH9HQRHJUFXHE8UC&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_165&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGWEGH9HQRHJUF.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"vivo Y53s (Fantastic Rainbow, 128 GB)","₹15,890",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display64MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G80 Processor1 Year Warranty for Handset and 6 Months for In-box Accessories,4.3,https://www.flipkart.com/vivo-y53s-fantastic-rainbow-128-gb/p/itmfec33b9946fad?pid=MOBG5GRGKMG9DKSG&lid=LSTMOBG5GRGKMG9DKSGQ82RUT&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_166&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBG5GRGKMG9DKSG.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"vivo Y28 5G (Glitter Aqua, 128 GB)","₹16,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/vivo-y28-5g-glitter-aqua-128-gb/p/itmf3cf02fda7962?pid=MOBGWEGHCGUMFG4C&lid=LSTMOBGWEGHCGUMFG4C37QPL7&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_167&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGWEGHCGUMFG4C.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"vivo Y28 5G (Crystal Purple, 128 GB)","₹15,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/vivo-y28-5g-crystal-purple-128-gb/p/itmf3cf02fda7962?pid=MOBGWEGHNCZTGZSH&lid=LSTMOBGWEGHNCZTGZSHFAQUBD&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGWEGHNCZTGZSH.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy M15 5G (Blue Topaz, 128 GB)","₹14,390",6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryDomestic Warranty Of 1 Year For Handset And 6 Month For Accessories.,4.2,https://www.flipkart.com/samsung-galaxy-m15-5g-blue-topaz-128-gb/p/itmf5a4280beb534?pid=MOBGZRYSFR2G2Z3F&lid=LSTMOBGZRYSFR2G2Z3FNNRNMU&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_169&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGZRYSFR2G2Z3F.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 5G (Black, 128 GB)","₹20,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm05c0df9819b1d?pid=MOBGHT8UAKCPR6ZH&lid=LSTMOBGHT8UAKCPR6ZHGPIM1X&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_170&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGHT8UAKCPR6ZH.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"POCO X3 Pro (Steel Blue, 128 GB)","₹25,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 20MP Front Camera5160 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 860 ProcessorMultiple Hands-free Voice AssistantsOne Year Warranty for Handset, 6 Months for Accessories",4.3,https://www.flipkart.com/poco-x3-pro-steel-blue-128-gb/p/itm527548fcdf883?pid=MOBGFKNF6HFYZWPY&lid=LSTMOBGFKNF6HFYZWPYH0RJAD&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_171&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGFKNF6HFYZWPY.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 (Light Green, 64 GB)","₹13,999","4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryExynos 850, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",3.9,https://www.flipkart.com/samsung-galaxy-a14-light-green-64-gb/p/itmbf56460addf25?pid=MOBGPN52M8FYFJAZ&lid=LSTMOBGPN52M8FYFJAZP9B17Y&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_172&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGPN52M8FYFJAZ.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"vivo Y28 5G (Crystal Purple, 128 GB)","₹13,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2,https://www.flipkart.com/vivo-y28-5g-crystal-purple-128-gb/p/itmf3cf02fda7962?pid=MOBGWEGHFRCVSKZC&lid=LSTMOBGWEGHFRCVSKZCFVLGPK&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_173&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGWEGHFRCVSKZC.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A23 (Black, 128 GB)","₹18,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh Li-Ion BatteryOcta-core(EXYNOS) Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box,4.2,https://www.flipkart.com/samsung-galaxy-a23-black-128-gb/p/itm742a1886f56eb?pid=MOBGCFVYBAHXBGYM&lid=LSTMOBGCFVYBAHXBGYMSD4FVZ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_174&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGCFVYBAHXBGYM.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A13 (Black, 128 GB)","₹15,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryExynos Octa Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories from Date of Purchase,4.1,https://www.flipkart.com/samsung-galaxy-a13-black-128-gb/p/itm5b19c081bccf0?pid=MOBGCFVUHUSRXYGV&lid=LSTMOBGCFVUHUSRXYGVWKCKFC&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_175&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGCFVUHUSRXYGV.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"REDMI Note 12 5G (Sunrise Gold, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-12-5g-sunrise-gold-128-gb/p/itm7469fb9d2c5bf?pid=MOBGRM9XDHZ2BVMH&lid=LSTMOBGRM9XDHZ2BVMHHWJVBZ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_176&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGRM9XDHZ2BVMH.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"Mi 11 Lite (Vinyl Black, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 16MP Front Camera4250 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/mi-11-lite-vinyl-black-128-gb/p/itmac6203bae9394?pid=MOBG3VSKRKGZKJAR&lid=LSTMOBG3VSKRKGZKJAR9UUSWD&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_177&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBG3VSKRKGZKJAR.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"Tecno Camon 20s Pro 5G (Dark Welkin, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display64MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 8020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4,https://www.flipkart.com/tecno-camon-20s-pro-5g-dark-welkin-256-gb/p/itm2ff0da6892b8d?pid=MOBGWSF3Q9MNFTRH&lid=LSTMOBGWSF3Q9MNFTRHZAHZ5D&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_178&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGWSF3Q9MNFTRH.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"REDMI Note 10 Pro Max (Dark Night, 128 GB)","₹22,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display108MP Rear Camera | 16MP Front Camera5020 mAh BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/redmi-note-10-pro-max-dark-night-128-gb/p/itm3b34df1da19de?pid=MOBGB7255D2JWWKM&lid=LSTMOBGB7255D2JWWKMHKQFGA&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_179&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGB7255D2JWWKM.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)","₹15,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8898a288d63b?pid=MOBGX2Q7KG25VGKQ&lid=LSTMOBGX2Q7KG25VGKQFLVM9G&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_180&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGX2Q7KG25VGKQ.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)","₹15,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itm7de47c87b5192?pid=MOBGX2Q7GTRGSGU9&lid=LSTMOBGX2Q7GTRGSGU9PYQBS1&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_181&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGX2Q7GTRGSGU9.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"Tecno Camon 20s Pro 5G (Serenity Blue, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display64MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 8020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4,https://www.flipkart.com/tecno-camon-20s-pro-5g-serenity-blue-128-gb/p/itm2ff0da6892b8d?pid=MOBGXX27TDSRGNJA&lid=LSTMOBGXX27TDSRGNJABILXPF&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_182&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGXX27TDSRGNJA.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A04s (Black, 128 GB)","₹17,590",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 50MP + 2MP + 2MP | 5MP Front Camera5000 mAh Lithium-ion BatteryExynos Octa Core Processor Processor1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a04s-black-128-gb/p/itmac1c20ddc3a1f?pid=MOBGHMQHYPH6R2F9&lid=LSTMOBGHMQHYPH6R2F9VJI0WE&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_183&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGHMQHYPH6R2F9.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
"Tecno Camon 20s Pro 5G (Dark Welkin, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display64MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 8020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4,https://www.flipkart.com/tecno-camon-20s-pro-5g-dark-welkin-128-gb/p/itm2ff0da6892b8d?pid=MOBGXX2FHZSDFVSF&lid=LSTMOBGXX2FHZSDFVSFOQFJUT&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_8_184&otracker=search&otracker1=search&fm=organic&iid=868eedfe-2a06-4a23-8a46-7438ed387a98.MOBGXX2FHZSDFVSF.SEARCH&ppt=None&ppn=None&ssid=ztr4u4fmdc0000001720472124156&qH=22bbfb4cd5d2103a
